,Unnamed: 0,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
0,0,043194502.jpg,-1,-1,231,366,54,359,75,343,273,351,-1,-1,65,351,63,151,68.96960000000001,140.6361,129.0304,36.3639,215,338,88,323,63,168,63,134,53,1,14,99,3.6099861495579177,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,029122914.jpg,-1,-1,65,351,66,224,126,223,131,348,-1,-1,96,224,89,95,90.2681,74.1669,94.7319,0.8331000000000017,39,177,26,178,42,98,135,91,160,187,157,168,2.2040834829924205,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,061185289.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218,186,200.09450000000004,141.13330000000002,148.90550000000002,12.866700000000009,38,36,111,103,198,152,237,219,-1,-1,-1,-1,4.1431118739420985,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,013949386.jpg,-1,-1,-1,-1,68,261,166,231,-1,-1,-1,-1,117,246,147,104,149.1195,103.0916,284.8805,44.9084,325,239,212,305,124,179,170,29,277,-1,334,-85,4.4311046026922,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,029214465.jpg,-1,-1,-1,-1,78,326,29,308,-1,-1,-1,-1,54,317,68,100,86.61349999999999,82.6702,165.3865,9.3298,192,380,124,273,92,113,44,87,51,221,67,359,3.2288697712976906,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,036636184.jpg,132,478,136,369,124,220,177,204,181,371,188,480,151,212,95,76,86.08730000000003,71.5436,-0.08730000000002747,28.4564,23,251,76,201,66,104,123,48,195,132,194,242,2.8903812897263226,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,045606998.jpg,159,299,172,227,163,184,249,69,204,272,214,409,206,127,119,108,112.34480000000002,110.3768,-0.34480000000002065,150.6232,99,290,74,214,68,99,170,116,275,159,195,245,3.5898256225059173,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,051423444.jpg,-1,-1,218,450,257,275,158,297,146,451,-1,-1,208,286,216,96,211.99800000000005,82.6248,182.00199999999995,-17.624799999999993,173,95,203,118,255,91,176,101,97,146,27,131,3.1392330273491966,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,030424224.jpg,52,315,50,200,21,171,83,176,129,201,122,313,52,174,62,79,66.6651,66.2087,88.3349,6.791300000000007,91,76,47,114,26,77,97,81,118,130,126,88,1.8973665961010275,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,052475643.jpg,58,305,59,192,31,167,94,168,144,192,135,302,63,168,68,65,70.99450000000002,55.10509999999999,88.00549999999998,-1.105099999999993,37,28,22,101,37,60,99,70,128,129,133,60,1.7618354066143638,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,043194502.jpg,-1,-1,231,366,54,359,75,343,273,351,-1,-1,65,351,63,151,68.96960000000001,140.6361,129.0304,36.3639,215,338,88,323,63,168,63,134,53,1,14,99,3.6099861495579177,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,029122914.jpg,-1,-1,65,351,66,224,126,223,131,348,-1,-1,96,224,89,95,90.2681,74.1669,94.7319,0.8331000000000017,39,177,26,178,42,98,135,91,160,187,157,168,2.2040834829924205,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,061185289.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218,186,200.09450000000004,141.13330000000002,148.90550000000002,12.866700000000009,38,36,111,103,198,152,237,219,-1,-1,-1,-1,4.1431118739420985,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,013949386.jpg,-1,-1,-1,-1,68,261,166,231,-1,-1,-1,-1,117,246,147,104,149.1195,103.0916,284.8805,44.9084,325,239,212,305,124,179,170,29,277,-1,334,-85,4.4311046026922,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,029214465.jpg,-1,-1,-1,-1,78,326,29,308,-1,-1,-1,-1,54,317,68,100,86.61349999999999,82.6702,165.3865,9.3298,192,380,124,273,92,113,44,87,51,221,67,359,3.2288697712976906,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,036636184.jpg,132,478,136,369,124,220,177,204,181,371,188,480,151,212,95,76,86.08730000000003,71.5436,-0.08730000000002747,28.4564,23,251,76,201,66,104,123,48,195,132,194,242,2.8903812897263226,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,045606998.jpg,159,299,172,227,163,184,249,69,204,272,214,409,206,127,119,108,112.34480000000002,110.3768,-0.34480000000002065,150.6232,99,290,74,214,68,99,170,116,275,159,195,245,3.5898256225059173,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,051423444.jpg,-1,-1,218,450,257,275,158,297,146,451,-1,-1,208,286,216,96,211.99800000000005,82.6248,182.00199999999995,-17.624799999999993,173,95,203,118,255,91,176,101,97,146,27,131,3.1392330273491966,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,015601864.jpg,58,281,54,156,11,72,85,75,99,108,94,118,48,74,85,63,75.02009999999996,76.8183,133.97990000000004,-4.818299999999994,44,104,-9,48,39,54,130,72,131,127,126,200,3.021046176409755,curling,sports
0,0,015599452.jpg,-1,-1,-1,-1,324,481,238,531,-1,-1,-1,-1,281,506,201,228,200.0,194.0,194.0,6.0,81,234,73,348,165,219,237,237,229,454,63,404,5.641276451300715,curling,sports
0,0,005808361.jpg,56,607,68,406,160,334,292,350,158,424,135,603,226,342,237,149,234.7591,131.9694,214.2409,-23.969399999999993,121,110,50,236,154,149,319,149,419,249,394,374,4.718487893382794,curling,sports
0,0,086617615.jpg,123,260,127,174,23,139,116,141,157,169,153,254,70,140,101,62,99.02099999999996,67.77859999999998,127.97900000000004,-16.77860000000001,150,153,82,134,66,60,136,63,149,119,184,145,2.681348914259388,curling,sports
0,0,060111501.jpg,259,273,175,269,144,199,222,177,227,241,160,300,183,188,137,86,150.18769999999995,131.4244,114.81230000000005,9.575600000000001,51,245,33,198,71,98,202,74,274,114,240,174,3.8064030264805115,curling,sports
0,0,002058449.jpg,572,390,313,452,367,347,633,222,876,387,628,333,500,285,392,193,449.27380000000005,248.89370000000002,251.72619999999995,56.106300000000005,95,424,100,368,253,204,531,181,766,318,666,423,8.280869519561335,curling,sports
0,0,021233911.jpg,-1,-1,152,388,66,334,229,313,261,405,-1,-1,148,324,107,138,105.4257,119.7834,94.5743,-5.7834,132,308,9,284,27,148,186,127,289,239,210,301,3.781047473915131,sitting quietly,inactivity quiet/light
0,0,018182497.jpg,88,237,104,215,89,190,148,165,172,190,162,265,119,178,77,97,78.24360000000001,101.9744,49.756399999999985,-11.974400000000003,81,213,43,176,30,119,123,75,169,106,137,146,3.5236708132287275,sitting quietly,inactivity quiet/light
0,0,018340451.jpg,133,266,129,176,30,172,43,159,136,172,141,265,37,166,28,67,30.505299999999977,60.98740000000001,55.49470000000002,1.0126000000000062,107,160,48,151,22,70,33,63,61,138,103,152,1.9491782884077076,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,030424224.jpg,52,315,50,200,21,171,83,176,129,201,122,313,52,174,62,79,66.6651,66.2087,88.3349,6.791300000000007,91,76,47,114,26,77,97,81,118,130,126,88,1.8973665961010275,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,052475643.jpg,58,305,59,192,31,167,94,168,144,192,135,302,63,168,68,65,70.99450000000002,55.10509999999999,88.00549999999998,-1.105099999999993,37,28,22,101,37,60,99,70,128,129,133,60,1.7618354066143638,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,043194502.jpg,-1,-1,231,366,54,359,75,343,273,351,-1,-1,65,351,63,151,68.96960000000001,140.6361,129.0304,36.3639,215,338,88,323,63,168,63,134,53,1,14,99,3.6099861495579177,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,029122914.jpg,-1,-1,65,351,66,224,126,223,131,348,-1,-1,96,224,89,95,90.2681,74.1669,94.7319,0.8331000000000017,39,177,26,178,42,98,135,91,160,187,157,168,2.2040834829924205,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,015601864.jpg,58,281,54,156,11,72,85,75,99,108,94,118,48,74,85,63,75.02009999999996,76.8183,133.97990000000004,-4.818299999999994,44,104,-9,48,39,54,130,72,131,127,126,200,3.021046176409755,curling,sports
0,0,015599452.jpg,-1,-1,-1,-1,324,481,238,531,-1,-1,-1,-1,281,506,201,228,200.0,194.0,194.0,6.0,81,234,73,348,165,219,237,237,229,454,63,404,5.641276451300715,curling,sports
0,0,005808361.jpg,56,607,68,406,160,334,292,350,158,424,135,603,226,342,237,149,234.7591,131.9694,214.2409,-23.969399999999993,121,110,50,236,154,149,319,149,419,249,394,374,4.718487893382794,curling,sports
0,0,086617615.jpg,123,260,127,174,23,139,116,141,157,169,153,254,70,140,101,62,99.02099999999996,67.77859999999998,127.97900000000004,-16.77860000000001,150,153,82,134,66,60,136,63,149,119,184,145,2.681348914259388,curling,sports
0,0,060111501.jpg,259,273,175,269,144,199,222,177,227,241,160,300,183,188,137,86,150.18769999999995,131.4244,114.81230000000005,9.575600000000001,51,245,33,198,71,98,202,74,274,114,240,174,3.8064030264805115,curling,sports
0,0,002058449.jpg,572,390,313,452,367,347,633,222,876,387,628,333,500,285,392,193,449.27380000000005,248.89370000000002,251.72619999999995,56.106300000000005,95,424,100,368,253,204,531,181,766,318,666,423,8.280869519561335,curling,sports
0,0,021233911.jpg,-1,-1,152,388,66,334,229,313,261,405,-1,-1,148,324,107,138,105.4257,119.7834,94.5743,-5.7834,132,308,9,284,27,148,186,127,289,239,210,301,3.781047473915131,sitting quietly,inactivity quiet/light
0,0,018182497.jpg,88,237,104,215,89,190,148,165,172,190,162,265,119,178,77,97,78.24360000000001,101.9744,49.756399999999985,-11.974400000000003,81,213,43,176,30,119,123,75,169,106,137,146,3.5236708132287275,sitting quietly,inactivity quiet/light
0,0,018340451.jpg,133,266,129,176,30,172,43,159,136,172,141,265,37,166,28,67,30.505299999999977,60.98740000000001,55.49470000000002,1.0126000000000062,107,160,48,151,22,70,33,63,61,138,103,152,1.9491782884077076,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,030424224.jpg,52,315,50,200,21,171,83,176,129,201,122,313,52,174,62,79,66.6651,66.2087,88.3349,6.791300000000007,91,76,47,114,26,77,97,81,118,130,126,88,1.8973665961010275,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,052475643.jpg,58,305,59,192,31,167,94,168,144,192,135,302,63,168,68,65,70.99450000000002,55.10509999999999,88.00549999999998,-1.105099999999993,37,28,22,101,37,60,99,70,128,129,133,60,1.7618354066143638,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,043194502.jpg,-1,-1,231,366,54,359,75,343,273,351,-1,-1,65,351,63,151,68.96960000000001,140.6361,129.0304,36.3639,215,338,88,323,63,168,63,134,53,1,14,99,3.6099861495579177,"sitting, talking in person, on the phone, computer, or text messaging, light effort",miscellaneous
0,0,029122914.jpg,-1,-1,65,351,66,224,126,223,131,348,-1,-1,96,224,89,95,90.2681,74.1669,94.7319,0.8331000000000017,39,177,26,178,42,98,135,91,160,187,157,168,2.2040834829924205,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,061185289.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218,186,200.09450000000004,141.13330000000002,148.90550000000002,12.866700000000009,38,36,111,103,198,152,237,219,-1,-1,-1,-1,4.1431118739420985,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,013949386.jpg,-1,-1,-1,-1,68,261,166,231,-1,-1,-1,-1,117,246,147,104,149.1195,103.0916,284.8805,44.9084,325,239,212,305,124,179,170,29,277,-1,334,-85,4.4311046026922,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,029214465.jpg,-1,-1,-1,-1,78,326,29,308,-1,-1,-1,-1,54,317,68,100,86.61349999999999,82.6702,165.3865,9.3298,192,380,124,273,92,113,44,87,51,221,67,359,3.2288697712976906,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,036636184.jpg,132,478,136,369,124,220,177,204,181,371,188,480,151,212,95,76,86.08730000000003,71.5436,-0.08730000000002747,28.4564,23,251,76,201,66,104,123,48,195,132,194,242,2.8903812897263226,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,045606998.jpg,159,299,172,227,163,184,249,69,204,272,214,409,206,127,119,108,112.34480000000002,110.3768,-0.34480000000002065,150.6232,99,290,74,214,68,99,170,116,275,159,195,245,3.5898256225059173,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,051423444.jpg,-1,-1,218,450,257,275,158,297,146,451,-1,-1,208,286,216,96,211.99800000000005,82.6248,182.00199999999995,-17.624799999999993,173,95,203,118,255,91,176,101,97,146,27,131,3.1392330273491966,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,059241457.jpg,-1,-1,88,499,103,338,166,334,142,488,-1,-1,135,336,151,132,155.2092,123.334,197.7908,35.666,62,312,62,228,111,128,191,136,227,148,256,123,2.9238659339990263,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,004645041.jpg,-1,-1,151,485,133,324,215,335,207,519,-1,-1,174,330,187,140,185.90790000000004,134.93259999999998,163.09209999999996,29.067399999999992,45,90,87,123,137,126,236,154,262,278,253,379,3.248876728963412,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,060754485.jpg,206,579,197,474,182,332,259,316,263,469,280,612,221,324,161,125,154.63369999999998,112.5659,103.36630000000002,12.4341,0,246,63,202,112,137,210,112,279,205,302,300,3.3747959938342937,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,017052412.jpg,209,537,193,428,169,274,278,269,257,432,257,566,224,272,125,119,122.55830000000003,110.0951,93.44169999999997,3.904899999999998,25,254,56,210,83,117,166,120,146,229,59,253,3.3032929025443685,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,094888554.jpg,68,344,73,273,62,178,132,193,127,271,144,369,97,186,108,75,107.75390000000004,68.60230000000001,105.24609999999996,3.397699999999986,7,135,49,119,76,68,139,82,130,138,94,182,1.9575821821829091,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,096563203.jpg,-1,-1,-1,-1,118,566,227,577,-1,-1,-1,-1,173,572,315,237,364.6897,193.93560000000002,535.3103,46.064400000000006,430,514,180,462,228,197,401,277,336,428,342,525,6.7734446185083685,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,080839735.jpg,255,495,201,312,245,196,363,158,321,357,354,528,304,177,101,91,105.67219999999998,96.2491,15.327800000000025,-5.2490999999999985,220,222,175,152,53,100,149,82,261,193,287,323,4.076469060351128,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,030461377.jpg,91,492,107,385,92,252,180,248,201,355,199,469,136,250,190,92,196.03060000000005,82.52340000000001,246.96939999999995,2.4765999999999906,28,228,52,146,134,78,245,105,314,168,410,154,2.8464040472146603,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,009767211.jpg,-1,-1,-1,-1,67,342,143,324,-1,-1,-1,-1,105,333,80,149,88.91149999999999,125.0199,126.08850000000001,24.9801,126,273,27,294,34,155,126,142,152,225,153,265,3.2017295326120228,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,068423303.jpg,-1,-1,141,318,227,156,160,188,69,326,-1,-1,194,172,83,67,68.59179999999998,63.75819999999999,-22.591799999999978,43.24180000000001,134,170,133,137,113,26,52,108,76,223,60,292,2.8038944345320846,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
0,0,044015249.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,201,145.5447,160.2038,198.4553,11.796199999999999,-1,-1,-1,-1,81,217,180,184,260,196,351,198,4.7267206390900665,"truck driving, loading and unloading truck, tying down load, standing, walking and carrying heavy lo",occupation
